,Unnamed: 0,speech,word_count,sentence_count,average_words,average_syl_per_word,flesch_kincaid_score,flesch_kincaid_grade_level,total_gendered_terms,female_gendered_terms,male_gendered_terms,terms_of_equality,terms_for_race,terms_for_religion,political_party,president,time_period,year
578,578,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_055.txt' mode='rt' encoding='cp1252'>,4423,302,15.569536423841061,1.52091340718969,62.36264628155357,8.428897410136358,28,0,28,1,2,0,9.0,lbjohnson,9.0,1967
579,579,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_056.txt' mode='rt' encoding='cp1252'>,3416,161,22.198757763975163,1.6129976580796253,47.84365899602896,12.10088789328989,26,2,24,0,1,0,9.0,lbjohnson,9.0,1967
580,580,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_057.txt' mode='rt' encoding='cp1252'>,916,46,20.456521739130434,1.6713973799126638,44.671412094171245,12.110532561230304,2,0,2,0,0,0,9.0,lbjohnson,9.0,1967
581,581,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_058.txt' mode='rt' encoding='cp1252'>,1950,113,17.796460176991147,1.5261538461538462,59.65897753573862,9.359234853641931,9,1,8,1,1,1,9.0,lbjohnson,9.0,1967
582,582,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_059.txt' mode='rt' encoding='cp1252'>,4320,263,17.365019011406847,1.5192129629629634,60.68408903675541,9.109070377411632,28,0,28,1,1,0,9.0,lbjohnson,9.0,1967
583,583,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_060.txt' mode='rt' encoding='cp1252'>,2862,155,18.961290322580645,1.5227113906359189,58.76790667478193,9.772897635310297,16,0,16,0,2,2,9.0,lbjohnson,9.0,1967
584,584,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_061.txt' mode='rt' encoding='cp1252'>,5487,342,16.991228070175442,1.4428649535265172,67.5225284404286,8.062385398981327,42,1,41,0,1,0,9.0,lbjohnson,9.0,1967
585,585,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_062.txt' mode='rt' encoding='cp1252'>,8944,644,14.801242236024844,1.4215116279069768,71.55185540950457,6.956321681352018,46,2,44,3,9,0,9.0,lbjohnson,9.0,1967
586,586,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_063.txt' mode='rt' encoding='cp1252'>,9616,519,19.52215799614644,1.5998336106489184,51.67408617301289,10.901678224154349,24,0,24,4,4,0,9.0,lbjohnson,9.0,1968
587,587,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_064.txt' mode='rt' encoding='cp1252'>,4193,195,21.87692307692308,1.537085618888624,54.59247971894553,11.079610302885763,18,2,16,0,0,1,9.0,lbjohnson,9.0,1968
588,588,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_065.txt' mode='rt' encoding='cp1252'>,2560,107,24.897196261682247,1.510546875,53.77208016939254,11.944359667056075,32,4,28,1,0,0,9.0,lbjohnson,9.0,1968
589,589,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_066.txt' mode='rt' encoding='cp1252'>,423,15,29.0,1.7281323877068555,31.200000000000014,16.111962174940903,0,0,0,0,0,0,9.0,lbjohnson,9.0,1968
590,590,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_067.txt' mode='rt' encoding='cp1252'>,709,37,19.486486486486488,1.4485190409026798,64.51150535584952,9.10225441238135,2,0,2,2,3,1,9.0,lbjohnson,9.0,1968
591,591,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_068.txt' mode='rt' encoding='cp1252'>,1176,51,23.509803921568626,1.6462585034013606,43.69907963185275,13.00467386954782,2,0,2,0,2,0,9.0,lbjohnson,9.0,1968
592,592,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_069.txt' mode='rt' encoding='cp1252'>,2139,86,25.837209302325586,1.5530621785881251,49.22117224958416,12.81264533524686,9,0,9,0,1,2,9.0,lbjohnson,9.0,1968
593,593,<_io.TextIOWrapper name='corpus/lbjohnson/lbjohnson_speeches_070.txt' mode='rt' encoding='cp1252'>,8165,423,20.29550827423168,1.5382731169626451,56.097153406615064,10.476871007109569,28,4,24,0,6,0,9.0,lbjohnson,9.0,1969
594,594,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_000.txt' mode='rt' encoding='cp1252'>,33194,1285,26.829571984435802,1.5284690004217631,50.29450700011654,12.909467278906767,425,46,379,18,68,12,6.0,lincoln,3.0,1854
595,595,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_001.txt' mode='rt' encoding='cp1252'>,3150,110,29.60909090909091,1.5730158730158732,43.70462987012991,14.51913275613276,61,0,61,0,2,0,6.0,lincoln,3.0,1858
596,596,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_002.txt' mode='rt' encoding='cp1252'>,10765,449,24.96881959910913,1.565815141662796,49.023687122231706,12.624458315273554,372,14,358,0,16,4,6.0,lincoln,3.0,1852
597,597,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_003.txt' mode='rt' encoding='cp1252'>,156,10,16.4,1.4358974358974361,68.71207692307695,7.749589743589745,1,0,1,0,0,0,6.0,lincoln,4.0,1861
598,598,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_004.txt' mode='rt' encoding='cp1252'>,6185,206,31.00970873786408,1.5957962813257882,40.35578023090631,15.33418252741129,64,0,64,0,3,0,6.0,lincoln,4.0,1860
599,599,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_005.txt' mode='rt' encoding='cp1252'>,3633,116,32.293103448275865,1.6218001651527665,36.85320602807599,16.14155229363023,13,0,13,3,4,0,6.0,lincoln,4.0,1861
600,600,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_006.txt' mode='rt' encoding='cp1252'>,6251,196,32.668367346938766,1.598144296912494,38.4735996240602,16.00876596887355,50,5,45,1,1,1,6.0,lincoln,4.0,1861
601,601,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_007.txt' mode='rt' encoding='cp1252'>,6977,225,31.995555555555555,1.6464096316468395,35.0732562737885,16.315900320099374,36,8,28,3,6,1,6.0,lincoln,4.0,1861
602,602,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_008.txt' mode='rt' encoding='cp1252'>,711,17,42.70588235294117,1.7032348804500703,19.39485852568879,21.16346570695789,1,0,1,0,0,0,6.0,lincoln,4.0,1863
603,603,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_009.txt' mode='rt' encoding='cp1252'>,3362,173,20.410404624277454,1.4646044021415825,62.21290688518053,9.652389748738882,20,0,20,0,10,0,6.0,lincoln,4.0,1863
604,604,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_010.txt' mode='rt' encoding='cp1252'>,8403,344,25.15406976744186,1.6200166607164108,44.25020968943818,13.336283805755972,14,2,12,2,26,1,6.0,lincoln,4.0,1862
605,605,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_011.txt' mode='rt' encoding='cp1252'>,6117,223,28.41704035874439,1.6854667320581984,35.40121850375087,15.381153178197055,19,1,18,0,9,2,6.0,lincoln,4.0,1863
606,606,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_012.txt' mode='rt' encoding='cp1252'>,5873,237,25.502109704641352,1.6562233951983654,40.833859416007364,13.89925884815084,19,1,18,1,9,0,6.0,lincoln,4.0,1864
607,607,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_013.txt' mode='rt' encoding='cp1252'>,283,11,26.45454545454545,1.4169611307420495,60.10872470285899,11.447414070028913,1,0,1,0,0,0,6.0,lincoln,4.0,1863
608,608,<_io.TextIOWrapper name='corpus/lincoln/lincoln_speeches_014.txt' mode='rt' encoding='cp1252'>,703,27,26.92592592592593,1.4879089615931722,53.62808703440282,12.468436857910545,10,0,10,0,0,3,6.0,lincoln,4.0,1865
609,609,<_io.TextIOWrapper name='corpus/madison/madison_speeches_000.txt' mode='rt' encoding='cp1252'>,1837,41,45.75609756097561,1.7011431682090363,16.47584894512528,22.328367433647124,5,1,4,1,1,0,2.0,madison,1.0,1809
610,610,<_io.TextIOWrapper name='corpus/madison/madison_speeches_001.txt' mode='rt' encoding='cp1252'>,1122,26,44.03846153846154,1.6310160427807487,24.15200431921022,20.830989304812835,5,1,4,1,0,0,2.0,madison,1.0,1809
611,611,<_io.TextIOWrapper name='corpus/madison/madison_speeches_002.txt' mode='rt' encoding='cp1252'>,1179,22,54.5,1.6692111959287532,10.302232824427506,25.36169211195929,1,0,1,0,0,0,2.0,madison,1.0,1809
612,612,<_io.TextIOWrapper name='corpus/madison/madison_speeches_003.txt' mode='rt' encoding='cp1252'>,626,12,52.91666666666666,1.7348242811501595,6.358449148029847,25.518426517571893,2,0,2,0,0,0,2.0,madison,1.0,1810
613,613,<_io.TextIOWrapper name='corpus/madison/madison_speeches_004.txt' mode='rt' encoding='cp1252'>,2452,65,38.692307692307686,1.719820554649266,22.065488768979836,19.793882544861344,1,0,1,2,1,0,2.0,madison,1.0,1810
614,614,<_io.TextIOWrapper name='corpus/madison/madison_speeches_005.txt' mode='rt' encoding='cp1252'>,2279,48,48.41666666666666,1.7038174637999122,13.549125895860813,23.39754607283897,6,4,2,2,1,0,2.0,madison,1.0,1811
615,615,<_io.TextIOWrapper name='corpus/madison/madison_speeches_006.txt' mode='rt' encoding='cp1252'>,348,7,50.28571428571429,1.8505747126436785,-0.7636206896551414,25.85821018062397,0,0,0,0,0,2,2.0,madison,1.0,1811
616,616,<_io.TextIOWrapper name='corpus/madison/madison_speeches_007.txt' mode='rt' encoding='cp1252'>,2862,56,52.05357142857143,1.7051013277428368,9.749052672955996,24.831088524508328,33,28,5,0,0,0,2.0,madison,1.0,1812
617,617,<_io.TextIOWrapper name='corpus/madison/madison_speeches_008.txt' mode='rt' encoding='cp1252'>,300,6,49.33333333333334,1.7033333333333334,12.659666666666679,23.749333333333336,0,0,0,0,0,0,2.0,madison,1.0,1812
618,618,<_io.TextIOWrapper name='corpus/madison/madison_speeches_009.txt' mode='rt' encoding='cp1252'>,1216,32,38.9375,1.6414473684210529,28.446990131578985,18.964703947368427,1,0,1,1,1,0,2.0,madison,1.0,1813
619,619,<_io.TextIOWrapper name='corpus/madison/madison_speeches_010.txt' mode='rt' encoding='cp1252'>,3247,90,37.04444444444445,1.6846319679704342,26.7150243985902,18.73599055538445,18,1,17,2,1,1,2.0,madison,1.0,1812
620,620,<_io.TextIOWrapper name='corpus/madison/madison_speeches_011.txt' mode='rt' encoding='cp1252'>,318,7,46.0,1.6666666666666667,19.14500000000001,22.01666666666667,11,0,11,0,0,2,2.0,madison,1.0,1812
621,621,<_io.TextIOWrapper name='corpus/madison/madison_speeches_012.txt' mode='rt' encoding='cp1252'>,2096,48,44.60416666666666,1.6483778625954195,22.109003657760862,21.256483778625952,9,0,9,2,0,0,2.0,madison,1.0,1813
622,622,<_io.TextIOWrapper name='corpus/madison/madison_speeches_013.txt' mode='rt' encoding='cp1252'>,809,8,101.5,1.6093943139678617,-32.342258961681054,42.98585290482076,20,0,20,0,0,2,2.0,madison,1.0,1813
623,623,<_io.TextIOWrapper name='corpus/madison/madison_speeches_014.txt' mode='rt' encoding='cp1252'>,3263,72,46.29166666666666,1.6711615078148945,18.468694772193288,22.183455792215764,14,2,12,0,4,0,2.0,madison,1.0,1813
624,624,<_io.TextIOWrapper name='corpus/madison/madison_speeches_015.txt' mode='rt' encoding='cp1252'>,702,11,64.54545454545455,1.747863247863248,-6.54786713286714,30.2075135975136,3,0,3,0,0,0,2.0,madison,1.0,1814
625,625,<_io.TextIOWrapper name='corpus/madison/madison_speeches_016.txt' mode='rt' encoding='cp1252'>,2117,51,42.470588235294116,1.6551724137931034,23.69976673427996,20.504563894523326,42,5,37,0,0,0,2.0,madison,1.0,1814
626,626,<_io.TextIOWrapper name='corpus/madison/madison_speeches_017.txt' mode='rt' encoding='cp1252'>,840,11,77.0909090909091,1.7107142857142856,-16.13870129870125,34.66188311688312,3,0,3,0,0,0,2.0,madison,1.0,1815
627,627,<_io.TextIOWrapper name='corpus/madison/madison_speeches_018.txt' mode='rt' encoding='cp1252'>,3164,54,59.53703703703704,1.7414664981036665,-0.9231583321627284,28.178749122067703,10,1,9,2,1,0,2.0,madison,1.0,1815
628,628,<_io.TextIOWrapper name='corpus/madison/madison_speeches_019.txt' mode='rt' encoding='cp1252'>,1286,24,54.45833333333334,1.6469673405909795,12.226354652669814,25.08296461897357,0,0,0,0,0,0,2.0,madison,1.0,1815
629,629,<_io.TextIOWrapper name='corpus/madison/madison_speeches_020.txt' mode='rt' encoding='cp1252'>,824,14,59.64285714285714,1.730582524271845,-0.10978155339802242,28.09158807212205,0,0,0,0,0,0,2.0,madison,1.0,1817
630,630,<_io.TextIOWrapper name='corpus/madison/madison_speeches_021.txt' mode='rt' encoding='cp1252'>,3371,73,47.15068493150685,1.697715811331949,15.350297155837664,22.831813697004677,10,0,10,3,1,2,2.0,madison,1.0,1816
631,631,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_000.txt' mode='rt' encoding='cp1252'>,3963,131,31.106870229007637,1.6689376734796866,34.06939954117576,16.235143936373287,4,0,4,1,0,1,8.0,mckinley,5.0,1897
632,632,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_001.txt' mode='rt' encoding='cp1252'>,583,21,28.142857142857146,1.653516295025729,38.38252144082335,14.897206567017891,1,0,1,1,0,0,8.0,mckinley,5.0,1897
633,633,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_002.txt' mode='rt' encoding='cp1252'>,984,63,16.444444444444443,1.6209349593495934,53.01279132791329,9.950365853658539,0,0,0,0,0,0,8.0,mckinley,5.0,1897
634,634,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_003.txt' mode='rt' encoding='cp1252'>,222,9,24.88888888888889,1.6981981981981982,37.90521021021024,14.155405405405409,1,0,1,0,0,0,8.0,mckinley,5.0,1897
635,635,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_004.txt' mode='rt' encoding='cp1252'>,12117,385,32.212987012987014,1.6707931006024594,32.78972187085012,16.68842352217396,46,13,33,7,16,0,8.0,mckinley,5.0,1897
636,636,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_005.txt' mode='rt' encoding='cp1252'>,329,9,36.111111111111114,1.7234042553191489,24.382222222222254,18.829503546099293,1,0,1,0,0,0,8.0,mckinley,5.0,1898
637,637,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_006.txt' mode='rt' encoding='cp1252'>,453,10,45.0,1.6158940397350994,24.455364238410624,21.027549668874176,4,4,0,0,0,0,8.0,mckinley,5.0,1898
638,638,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_007.txt' mode='rt' encoding='cp1252'>,20215,656,31.506097560975608,1.7133316843927775,29.9084504759808,16.914691924615273,73,10,63,2,5,0,8.0,mckinley,5.0,1898
639,639,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_008.txt' mode='rt' encoding='cp1252'>,5836,163,36.31288343558282,1.6953392734749828,26.551720776899916,18.577027966882092,7,3,4,0,1,1,8.0,mckinley,5.0,1898
640,640,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_009.txt' mode='rt' encoding='cp1252'>,2222,98,23.530612244897963,1.6885688568856885,40.09850327889936,13.512051286761329,1,0,1,2,2,1,8.0,mckinley,6.0,1901
641,641,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_010.txt' mode='rt' encoding='cp1252'>,2024,78,26.58974358974359,1.6709486166007903,38.48415729198339,14.497193675889333,2,2,0,2,1,0,8.0,mckinley,6.0,1900
642,642,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_011.txt' mode='rt' encoding='cp1252'>,19147,660,29.62272727272727,1.7224108215386222,31.051976316014414,16.28731133051938,36,5,31,8,11,5,8.0,mckinley,6.0,1900
643,643,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_012.txt' mode='rt' encoding='cp1252'>,22824,742,31.454177897574123,1.7227917981072556,29.16082331408845,17.006072597719527,91,24,67,7,18,1,8.0,mckinley,5.0,1899
644,644,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_013.txt' mode='rt' encoding='cp1252'>,2201,101,22.57425742574257,1.6456156292594275,44.70304647752375,12.632224821300847,7,1,6,0,0,2,8.0,mckinley,6.0,1901
645,645,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_000.txt' mode='rt' encoding='cp1252'>,4441,133,34.05263157894737,1.6298131051564964,34.389390251128845,16.92232095663613,4,1,3,4,7,0,2.0,monroe,1.0,1817
646,646,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_001.txt' mode='rt' encoding='cp1252'>,3373,112,31.089285714285715,1.6380077082715685,36.703922880225356,15.863312386175938,13,0,13,3,1,0,2.0,monroe,1.0,1817
647,647,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_002.txt' mode='rt' encoding='cp1252'>,4708,130,37.18461538461538,1.6278674596431606,31.37502829880401,18.120836023789302,34,8,26,1,3,8,2.0,monroe,1.0,1819
648,648,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_003.txt' mode='rt' encoding='cp1252'>,4382,119,37.773109243697476,1.6720675490643542,27.038379466802727,18.8719096840014,30,20,10,1,4,0,2.0,monroe,1.0,1818
649,649,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_004.txt' mode='rt' encoding='cp1252'>,3452,88,40.125,1.6271726535341833,28.449318511008162,19.25938731170336,3,0,3,2,1,1,2.0,monroe,2.0,1820
650,650,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_005.txt' mode='rt' encoding='cp1252'>,4467,133,34.55639097744361,1.617416610700694,34.92681789261607,16.9725084874712,10,0,10,7,2,0,2.0,monroe,2.0,1821
651,651,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_006.txt' mode='rt' encoding='cp1252'>,4735,129,37.35658914728682,1.6361140443505808,30.50281386344477,18.285215490778715,5,2,3,10,2,0,2.0,monroe,2.0,1822
652,652,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_007.txt' mode='rt' encoding='cp1252'>,5820,169,35.414201183431956,1.6257731958762889,33.34917342768256,17.405662172878667,30,14,16,4,4,2,2.0,monroe,2.0,1821
653,653,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_008.txt' mode='rt' encoding='cp1252'>,6363,203,32.32019704433497,1.6515794436586515,34.30637906647809,16.503514282462724,20,2,18,3,7,0,2.0,monroe,2.0,1823
654,654,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_009.txt' mode='rt' encoding='cp1252'>,8417,257,33.431906614785994,1.6224307948200072,35.64396954421963,16.593126958642625,28,2,26,6,6,0,2.0,monroe,2.0,1824
655,655,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_000.txt' mode='rt' encoding='cp1252'>,3581,164,22.256097560975608,1.5649259983244903,51.85232151735789,11.556004829009476,3,2,1,0,3,0,10.0,nixon,9.0,1971
656,656,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_001.txt' mode='rt' encoding='cp1252'>,4686,249,19.461847389558233,1.4022620571916349,68.44985486118611,8.546812756788999,76,11,65,0,3,1,10.0,nixon,8.0,1952
657,657,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_002.txt' mode='rt' encoding='cp1252'>,2110,106,20.160377358490567,1.4440758293838862,64.20340181525532,9.312641956541182,12,1,11,2,3,3,10.0,nixon,9.0,1969
658,658,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_003.txt' mode='rt' encoding='cp1252'>,4609,226,20.9424778761062,1.5569537860707312,53.860094654168364,10.949621047316045,16,0,16,0,3,1,10.0,nixon,9.0,1969
659,659,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_004.txt' mode='rt' encoding='cp1252'>,4499,201,23.35820895522388,1.52989553234052,53.69725587443978,11.57246877415545,8,0,8,2,3,1,10.0,nixon,9.0,1970
660,660,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_005.txt' mode='rt' encoding='cp1252'>,2732,130,21.546153846153846,1.6109077598828696,48.6828573600631,11.821711566617859,13,0,13,0,1,0,10.0,nixon,9.0,1970
661,661,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_006.txt' mode='rt' encoding='cp1252'>,4591,194,24.644329896907216,1.5282073622304508,52.534662309943066,12.054135534113135,12,1,11,2,2,0,10.0,nixon,9.0,1971
662,662,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_007.txt' mode='rt' encoding='cp1252'>,2611,114,23.517543859649123,1.5193412485637687,54.428423353961314,11.510068838315627,12,2,10,0,1,0,10.0,nixon,9.0,1971
663,663,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_008.txt' mode='rt' encoding='cp1252'>,282,13,22.0,1.7092198581560285,39.905,13.158794326241134,0,0,0,0,0,0,10.0,nixon,9.0,1971
664,664,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_009.txt' mode='rt' encoding='cp1252'>,4031,178,23.62921348314607,1.5633837757380302,50.589080887169416,12.07332181213572,6,0,6,3,1,0,10.0,nixon,9.0,1972
665,665,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_010.txt' mode='rt' encoding='cp1252'>,2542,130,20.03076923076923,1.6066089693154997,50.584650426678,11.1799858379229,7,0,7,0,0,0,10.0,nixon,9.0,1972
666,666,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_011.txt' mode='rt' encoding='cp1252'>,2244,119,19.445378151260506,1.5784313725490196,53.562647058823565,10.619187675070027,8,1,7,0,0,0,10.0,nixon,9.0,1972
667,667,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_012.txt' mode='rt' encoding='cp1252'>,714,16,44.875,1.427170868347339,40.54821953781514,18.7518662464986,10,2,8,1,0,0,10.0,nixon,9.0,1972
668,668,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_013.txt' mode='rt' encoding='cp1252'>,602,24,25.375,1.4767441860465116,56.146816860465115,11.731831395348838,3,0,3,0,1,0,10.0,nixon,9.0,1972
669,669,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_014.txt' mode='rt' encoding='cp1252'>,1791,70,25.82857142857143,1.5142378559463987,52.51447738693469,12.35114955731036,8,0,8,1,0,1,10.0,nixon,9.0,1973
670,670,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_015.txt' mode='rt' encoding='cp1252'>,1273,55,23.563636363636366,1.4838963079340142,57.380281439691494,11.10979461543955,9,0,9,0,0,0,10.0,nixon,9.0,1973
671,671,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_016.txt' mode='rt' encoding='cp1252'>,3634,153,24.254901960784316,1.5756741882223446,48.91423818619359,12.462367185729553,27,1,26,0,7,0,10.0,nixon,9.0,1973
672,672,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_017.txt' mode='rt' encoding='cp1252'>,2792,111,25.63963963963964,1.5712750716332378,47.88089470559388,12.950505304731667,14,0,14,1,10,1,10.0,nixon,9.0,1973
